window,model,decision_group,recommendation_rank,timestamp_utc,workload_end_utc,duration_hours,predicted_combined_score,predicted_price_direction_vs_previous_day,predicted_avg_carbon_intensity_g_co2e_per_kwh,predicted_total_emissions_kg_co2e,predicted_price_rank,predicted_carbon_rank,candidate_count,actual_decision_rank,combined_regret,cost_regret_eur_mwh,carbon_regret_g_co2e_per_kwh,cost_savings_vs_run_now_eur_mwh,carbon_savings_vs_run_now_g_co2e_per_kwh,agreement_count,model_count,model_agreement_rate,rank_confidence_component,score_margin_component,confidence_score,confidence_level
test_2026_q2,hist_gradient_boosting,2026-06-30,2,2026-06-30 12:00:00+00:00,2026-06-30 13:00:00+00:00,1,0.07,decrease,24.87,1147008.8,1,4,22,4,0.07,12.82,4.94,33.69,19.98,6,6,1.0,0.75,0.06,0.7,medium
test_2026_q2,hist_gradient_boosting,2026-06-30,3,2026-06-30 09:00:00+00:00,2026-06-30 10:00:00+00:00,1,0.12,decrease,20.34,924272.7,6,1,22,2,0.05,23.41,0.35,23.1,24.57,6,6,1.0,0.5,0.0,0.57,medium
test_2026_q2,hist_gradient_boosting,2026-06-30,4,2026-06-30 11:00:00+00:00,2026-06-30 12:00:00+00:00,1,0.12,increase,23.18,1055120.8,4,3,22,1,0.0,0.0,2.39,46.51,22.53,6,6,1.0,0.25,0.03,0.47,low
test_2026_q2,hist_gradient_boosting,2026-06-30,5,2026-06-30 13:00:00+00:00,2026-06-30 14:00:00+00:00,1,0.14,decrease,28.86,1349198.2,2,6,22,5,0.07,20.04,4.92,26.47,20.01,6,6,1.0,0.0,0.13,0.38,low
test_2026_q2,lightgbm,2026-04-01,1,2026-04-01 13:00:00+00:00,2026-04-01 14:00:00+00:00,1,0.02,unknown,12.15,422951.5,2,1,24,3,0.07,4.08,0.88,14.53,3.46,6,6,1.0,1.0,0.1,0.82,high
test_2026_q2,lightgbm,2026-04-01,2,2026-04-01 14:00:00+00:00,2026-04-01 15:00:00+00:00,1,0.11,unknown,12.83,441428.5,3,4,24,2,0.02,12.33,0.0,6.27,4.33,5,6,0.83,0.75,0.02,0.63,medium
test_2026_q2,lightgbm,2026-04-01,3,2026-04-01 12:00:00+00:00,2026-04-01 13:00:00+00:00,1,0.13,unknown,14.06,496805.5,1,7,24,1,0.0,0.0,0.44,18.61,3.89,6,6,1.0,0.5,0.07,0.59,medium
test_2026_q2,lightgbm,2026-04-01,4,2026-04-01 15:00:00+00:00,2026-04-01 16:00:00+00:00,1,0.2,unknown,13.02,443109.2,6,5,24,11,0.35,35.76,0.99,-17.15,3.35,5,6,0.83,0.25,0.03,0.41,low
test_2026_q2,lightgbm,2026-04-01,5,2026-04-01 11:00:00+00:00,2026-04-01 12:00:00+00:00,1,0.22,unknown,14.94,532413.8,4,8,24,5,0.15,7.39,2.32,11.22,2.01,3,6,0.5,0.0,0.02,0.18,low
test_2026_q2,lightgbm,2026-04-02,1,2026-04-02 12:00:00+00:00,2026-04-02 13:00:00+00:00,1,0.02,decrease,9.79,354970.2,2,1,24,2,0.07,8.35,0.36,44.67,8.28,6,6,1.0,1.0,0.0,0.8,high
test_2026_q2,lightgbm,2026-04-02,2,2026-04-02 13:00:00+00:00,2026-04-02 14:00:00+00:00,1,0.02,decrease,10.0,364383.0,1,2,24,4,0.13,8.63,1.29,44.39,7.35,6,6,1.0,0.75,0.12,0.71,medium
test_2026_q2,lightgbm,2026-04-02,3,2026-04-02 11:00:00+00:00,2026-04-02 12:00:00+00:00,1,0.13,decrease,10.17,374198.3,5,3,24,3,0.09,13.25,0.22,39.76,8.42,6,6,1.0,0.5,0.0,0.57,medium
test_2026_q2,lightgbm,2026-04-02,4,2026-04-02 14:00:00+00:00,2026-04-02 15:00:00+00:00,1,0.13,decrease,10.55,377751.0,4,4,24,1,0.0,0.0,0.0,53.02,8.64,6,6,1.0,0.25,0.0,0.46,low
test_2026_q2,lightgbm,2026-04-02,5,2026-04-02 15:00:00+00:00,2026-04-02 16:00:00+00:00,1,0.13,decrease,10.68,373828.0,3,5,24,5,0.15,16.98,0.84,36.04,7.8,5,6,0.83,0.0,0.14,0.32,low
test_2026_q2,lightgbm,2026-04-03,1,2026-04-03 12:00:00+00:00,2026-04-03 13:00:00+00:00,1,0.02,decrease,7.24,261700.2,2,1,24,2,0.0,0.0,0.39,111.76,8.02,6,6,1.0,1.0,0.1,0.82,high
test_2026_q2,lightgbm,2026-04-03,2,2026-04-03 23:00:00+00:00,2026-04-04 00:00:00+00:00,1,0.11,decrease,7.64,237019.2,4,3,24,9,0.3,20.03,1.47,91.73,6.94,2,6,0.33,0.75,0.05,0.46,low
test_2026_q2,lightgbm,2026-04-03,3,2026-04-03 22:00:00+00:00,2026-04-03 23:00:00+00:00,1,0.15,decrease,7.44,244272.4,7,2,24,8,0.3,20.51,0.99,91.25,7.43,1,6,0.17,0.5,0.05,0.29,low
test_2026_q2,lightgbm,2026-04-03,4,2026-04-03 11:00:00+00:00,2026-04-03 12:00:00+00:00,1,0.2,decrease,7.72,288572.3,5,6,24,1,0.0,7.66,0.0,104.1,8.42,6,6,1.0,0.25,0.0,0.46,low
test_2026_q2,lightgbm,2026-04-03,5,2026-04-03 13:00:00+00:00,2026-04-03 14:00:00+00:00,1,0.2,decrease,7.91,272983.8,1,10,24,4,0.04,2.43,0.41,109.32,8.0,6,6,1.0,0.0,0.0,0.35,low
test_2026_q2,lightgbm,2026-04-04,1,2026-04-04 23:00:00+00:00,2026-04-05 00:00:00+00:00,1,0.15,decrease,8.25,244538.7,6,3,24,2,0.02,4.66,0.0,23.87,0.36,5,6,0.83,1.0,0.05,0.75,high
test_2026_q2,lightgbm,2026-04-04,2,2026-04-04 08:00:00+00:00,2026-04-04 09:00:00+00:00,1,0.2,decrease,8.02,255945.7,10,1,24,6,0.26,13.08,0.87,15.46,-0.5,5,6,0.83,0.75,0.14,0.66,medium
test_2026_q2,lightgbm,2026-04-04,3,2026-04-04 07:00:00+00:00,2026-04-04 08:00:00+00:00,1,0.3,decrease,8.24,251228.2,14,2,24,3,0.13,27.17,0.17,1.36,0.19,3,6,0.5,0.5,0.05,0.41,low
test_2026_q2,lightgbm,2026-04-04,4,2026-04-04 00:00:00+00:00,2026-04-04 01:00:00+00:00,1,0.35,decrease,8.53,254861.1,13,5,24,4,0.2,28.53,0.36,0.0,0.0,4,6,0.67,0.25,0.0,0.35,low
test_2026_q2,lightgbm,2026-04-04,5,2026-04-04 02:00:00+00:00,2026-04-04 03:00:00+00:00,1,0.35,decrease,8.84,262301.4,11,7,24,14,0.33,30.72,0.59,-2.19,-0.23,2,6,0.33,0.0,0.0,0.12,low
test_2026_q2,lightgbm,2026-04-05,1,2026-04-05 02:00:00+00:00,2026-04-05 03:00:00+00:00,1,0.24,decrease,8.9,239098.0,10,3,24,6,0.09,82.32,0.66,0.02,-0.66,5,6,0.83,1.0,0.07,0.76,high
test_2026_q2,lightgbm,2026-04-05,2,2026-04-05 00:00:00+00:00,2026-04-05 01:00:00+00:00,1,0.28,decrease,8.24,244967.7,14,1,24,3,0.04,82.35,0.0,0.0,0.0,5,6,0.83,0.75,0.07,0.64,medium
test_2026_q2,lightgbm,2026-04-05,3,2026-04-05 03:00:00+00:00,2026-04-05 04:00:00+00:00,1,0.33,decrease,9.0,239795.8,11,6,24,8,0.15,82.32,0.77,0.02,-0.77,3,6,0.5,0.5,0.0,0.4,low
test_2026_q2,lightgbm,2026-04-05,4,2026-04-05 04:00:00+00:00,2026-04-05 05:00:00+00:00,1,0.33,decrease,8.87,236552.9,15,2,24,11,0.22,82.32,1.0,0.02,-1.0,2,6,0.33,0.25,0.0,0.23,low
test_2026_q2,lightgbm,2026-04-05,5,2026-04-05 11:00:00+00:00,2026-04-05 12:00:00+00:00,1,0.33,decrease,10.29,277177.3,2,15,24,4,0.07,6.0,1.83,76.35,-1.83,4,6,0.67,0.0,0.1,0.25,low
test_2026_q2,lightgbm,2026-04-06,1,2026-04-06 11:00:00+00:00,2026-04-06 12:00:00+00:00,1,0.13,increase,8.73,241688.3,2,6,24,2,0.02,0.0,0.34,144.24,0.81,6,6,1.0,1.0,0.0,0.8,high
test_2026_q2,lightgbm,2026-04-06,2,2026-04-06 12:00:00+00:00,2026-04-06 13:00:00+00:00,1,0.13,increase,8.99,243433.9,1,7,24,5,0.07,3.16,0.38,141.08,0.78,6,6,1.0,0.75,0.03,0.69,medium
test_2026_q2,lightgbm,2026-04-06,3,2026-04-06 08:00:00+00:00,2026-04-06 09:00:00+00:00,1,0.15,increase,8.08,241264.6,8,1,24,3,0.04,93.17,0.0,51.07,1.15,4,6,0.67,0.5,0.0,0.46,low
test_2026_q2,lightgbm,2026-04-06,4,2026-04-06 09:00:00+00:00,2026-04-06 10:00:00+00:00,1,0.15,increase,8.21,236808.7,6,3,24,4,0.04,65.43,0.18,78.81,0.97,5,6,0.83,0.25,0.0,0.4,low
test_2026_q2,lightgbm,2026-04-06,5,2026-04-06 10:00:00+00:00,2026-04-06 11:00:00+00:00,1,0.15,increase,8.56,242401.4,4,5,24,1,0.0,42.96,0.12,101.28,1.03,5,6,0.83,0.0,0.05,0.3,low
test_2026_q2,lightgbm,2026-04-07,1,2026-04-07 09:00:00+00:00,2026-04-07 10:00:00+00:00,1,0.09,increase,6.93,239079.8,5,1,24,1,0.0,10.84,0.04,23.56,1.33,6,6,1.0,1.0,0.0,0.8,high
test_2026_q2,lightgbm,2026-04-07,2,2026-04-07 10:00:00+00:00,2026-04-07 11:00:00+00:00,1,0.09,increase,7.16,238923.4,4,2,24,4,0.04,7.84,0.42,26.56,0.94,6,6,1.0,0.75,0.02,0.69,medium
test_2026_q2,lightgbm,2026-04-07,3,2026-04-07 11:00:00+00:00,2026-04-07 12:00:00+00:00,1,0.11,increase,7.74,237892.8,2,5,24,2,0.0,0.0,0.47,34.4,0.89,6,6,1.0,0.5,0.0,0.57,medium
test_2026_q2,lightgbm,2026-04-07,4,2026-04-07 12:00:00+00:00,2026-04-07 13:00:00+00:00,1,0.11,increase,7.81,235502.7,1,6,24,5,0.15,0.04,1.04,34.36,0.32,6,6,1.0,0.25,0.1,0.48,low
test_2026_q2,lightgbm,2026-04-07,5,2026-04-07 08:00:00+00:00,2026-04-07 09:00:00+00:00,1,0.2,increase,7.22,248090.0,8,3,24,3,0.04,15.77,0.0,18.63,1.37,6,6,1.0,0.0,0.15,0.38,low
test_2026_q2,lightgbm,2026-04-08,1,2026-04-08 13:00:00+00:00,2026-04-08 14:00:00+00:00,1,0.07,decrease,7.36,236069.5,3,2,24,6,0.22,17.77,0.76,72.76,0.11,5,6,0.83,1.0,0.02,0.75,medium
test_2026_q2,lightgbm,2026-04-08,2,2026-04-08 11:00:00+00:00,2026-04-08 12:00:00+00:00,1,0.09,decrease,7.53,240873.4,2,4,24,2,0.02,0.0,0.12,90.54,0.75,6,6,1.0,0.75,0.0,0.69,medium
test_2026_q2,lightgbm,2026-04-08,3,2026-04-08 12:00:00+00:00,2026-04-08 13:00:00+00:00,1,0.09,decrease,7.53,241860.7,1,5,24,1,0.0,2.81,0.0,87.73,0.87,6,6,1.0,0.5,0.02,0.58,medium
test_2026_q2,lightgbm,2026-04-08,4,2026-04-08 10:00:00+00:00,2026-04-08 11:00:00+00:00,1,0.11,decrease,7.46,245508.6,4,3,24,3,0.09,13.16,0.18,77.38,0.69,5,6,0.83,0.25,0.02,0.41,low
test_2026_q2,lightgbm,2026-04-08,5,2026-04-08 09:00:00+00:00,2026-04-08 10:00:00+00:00,1,0.13,increase,7.24,245769.2,7,1,24,5,0.17,29.78,0.24,60.75,0.62,5,6,0.83,0.0,0.17,0.32,low
test_2026_q2,lightgbm,2026-04-09,1,2026-04-09 10:00:00+00:00,2026-04-09 11:00:00+00:00,1,0.07,increase,7.17,239710.2,4,1,24,1,0.0,6.73,0.14,81.59,1.29,6,6,1.0,1.0,0.0,0.8,high
test_2026_q2,lightgbm,2026-04-09,2,2026-04-09 11:00:00+00:00,2026-04-09 12:00:00+00:00,1,0.07,increase,7.3,235136.0,3,2,24,4,0.09,0.27,0.6,88.05,0.84,6,6,1.0,0.75,0.1,0.71,medium
test_2026_q2,lightgbm,2026-04-09,3,2026-04-09 09:00:00+00:00,2026-04-09 10:00:00+00:00,1,0.15,increase,7.41,246139.0,6,3,24,2,0.02,8.24,0.0,80.07,1.44,6,6,1.0,0.5,0.0,0.57,medium
test_2026_q2,lightgbm,2026-04-09,4,2026-04-09 13:00:00+00:00,2026-04-09 14:00:00+00:00,1,0.15,decrease,7.89,242211.1,2,7,24,6,0.24,6.46,1.09,81.86,0.35,4,6,0.67,0.25,0.05,0.36,low
test_2026_q2,lightgbm,2026-04-09,5,2026-04-09 12:00:00+00:00,2026-04-09 13:00:00+00:00,1,0.2,increase,7.99,245668.5,1,10,24,3,0.04,0.0,0.48,88.32,0.96,6,6,1.0,0.0,0.13,0.38,low
test_2026_q2,lightgbm,2026-04-10,1,2026-04-10 12:00:00+00:00,2026-04-10 13:00:00+00:00,1,0.0,increase,7.49,246561.6,1,1,24,2,0.13,1.67,0.25,15.31,0.64,6,6,1.0,1.0,0.09,0.82,high
test_2026_q2,lightgbm,2026-04-10,2,2026-04-10 10:00:00+00:00,2026-04-10 11:00:00+00:00,1,0.09,increase,7.5,243677.0,4,2,24,6,0.22,18.49,0.16,-1.51,0.74,6,6,1.0,0.75,0.05,0.7,medium
test_2026_q2,lightgbm,2026-04-10,3,2026-04-10 11:00:00+00:00,2026-04-10 12:00:00+00:00,1,0.13,increase,7.57,246573.2,5,3,24,1,0.0,0.0,0.0,16.98,0.89,6,6,1.0,0.5,0.0,0.57,medium
test_2026_q2,lightgbm,2026-04-10,4,2026-04-10 13:00:00+00:00,2026-04-10 14:00:00+00:00,1,0.13,increase,7.88,250511.2,3,5,24,3,0.13,0.01,0.6,16.97,0.29,5,6,0.83,0.25,0.07,0.42,low
test_2026_q2,lightgbm,2026-04-10,5,2026-04-10 14:00:00+00:00,2026-04-10 15:00:00+00:00,1,0.2,increase,8.24,256370.0,2,9,24,5,0.2,0.21,0.73,16.77,0.16,4,6,0.67,0.0,0.07,0.25,low
test_2026_q2,lightgbm,2026-04-11,1,2026-04-11 08:00:00+00:00,2026-04-11 09:00:00+00:00,1,0.17,decrease,8.32,246329.9,8,2,24,2,0.02,33.74,0.25,20.49,-0.05,5,6,0.83,1.0,0.03,0.75,medium
test_2026_q2,lightgbm,2026-04-11,2,2026-04-11 07:00:00+00:00,2026-04-11 08:00:00+00:00,1,0.2,decrease,8.18,247455.5,10,1,24,1,0.0,48.45,0.02,5.78,0.18,4,6,0.67,0.75,0.03,0.58,medium
test_2026_q2,lightgbm,2026-04-11,3,2026-04-11 09:00:00+00:00,2026-04-11 10:00:00+00:00,1,0.22,decrease,8.8,241459.1,6,6,24,16,0.28,30.65,1.33,23.58,-1.14,6,6,1.0,0.5,0.24,0.62,medium
test_2026_q2,lightgbm,2026-04-11,4,2026-04-11 06:00:00+00:00,2026-04-11 07:00:00+00:00,1,0.39,decrease,8.49,242706.0,17,3,24,5,0.15,55.48,0.0,-1.25,0.19,2,6,0.33,0.25,0.03,0.24,low
test_2026_q2,lightgbm,2026-04-11,5,2026-04-11 12:00:00+00:00,2026-04-11 13:00:00+00:00,1,0.41,decrease,9.97,232919.1,1,20,24,7,0.17,4.97,1.3,49.26,-1.1,5,6,0.83,0.0,0.0,0.29,low
test_2026_q2,lightgbm,2026-04-12,1,2026-04-12 11:00:00+00:00,2026-04-12 12:00:00+00:00,1,0.07,increase,9.34,248572.4,2,3,24,1,0.0,0.0,0.94,8.18,0.24,5,6,0.83,1.0,0.12,0.77,high
test_2026_q2,lightgbm,2026-04-12,2,2026-04-12 08:00:00+00:00,2026-04-12 09:00:00+00:00,1,0.17,increase,9.45,240138.7,5,5,24,8,0.2,13.89,0.58,-5.71,0.6,6,6,1.0,0.75,0.0,0.69,medium
test_2026_q2,lightgbm,2026-04-12,3,2026-04-12 12:00:00+00:00,2026-04-12 13:00:00+00:00,1,0.17,increase,9.65,247871.7,1,9,24,2,0.07,4.14,1.02,4.04,0.16,3,6,0.5,0.5,0.02,0.4,low
test_2026_q2,lightgbm,2026-04-12,4,2026-04-12 09:00:00+00:00,2026-04-12 10:00:00+00:00,1,0.2,increase,9.35,239897.9,7,4,24,3,0.09,12.78,0.38,-4.6,0.81,4,6,0.67,0.25,0.0,0.35,low
test_2026_q2,lightgbm,2026-04-12,5,2026-04-12 10:00:00+00:00,2026-04-12 11:00:00+00:00,1,0.2,increase,8.94,240346.6,9,2,24,9,0.2,12.91,0.86,-4.73,0.33,5,6,0.83,0.0,0.0,0.29,low
test_2026_q2,lightgbm,2026-04-13,1,2026-04-13 00:00:00+00:00,2026-04-13 01:00:00+00:00,1,0.13,increase,9.26,249462.7,5,3,24,2,0.02,35.7,0.07,0.0,0.0,5,6,0.83,1.0,0.0,0.74,medium
test_2026_q2,lightgbm,2026-04-13,2,2026-04-13 01:00:00+00:00,2026-04-13 02:00:00+00:00,1,0.13,increase,9.35,250161.5,3,5,24,3,0.02,30.58,0.15,5.12,-0.09,5,6,0.83,0.75,0.0,0.63,medium
test_2026_q2,lightgbm,2026-04-13,3,2026-04-13 02:00:00+00:00,2026-04-13 03:00:00+00:00,1,0.13,increase,9.36,248474.8,2,6,24,7,0.17,37.94,1.1,-2.24,-1.03,5,6,0.83,0.5,0.0,0.52,medium
test_2026_q2,lightgbm,2026-04-13,4,2026-04-13 14:00:00+00:00,2026-04-13 15:00:00+00:00,1,0.13,increase,9.27,307404.4,4,4,24,1,0.0,0.0,0.83,35.7,-0.76,5,6,0.83,0.25,0.03,0.41,low
test_2026_q2,lightgbm,2026-04-13,5,2026-04-13 15:00:00+00:00,2026-04-13 16:00:00+00:00,1,0.15,increase,10.7,350666.0,1,8,24,6,0.07,23.86,0.95,11.84,-0.88,5,6,0.83,0.0,0.08,0.31,low
test_2026_q2,lightgbm,2026-04-14,1,2026-04-14 12:00:00+00:00,2026-04-14 13:00:00+00:00,1,0.09,decrease,11.69,400149.7,1,5,24,3,0.13,15.0,0.94,101.44,12.48,4,6,0.67,1.0,0.0,0.68,medium
test_2026_q2,lightgbm,2026-04-14,2,2026-04-14 13:00:00+00:00,2026-04-14 14:00:00+00:00,1,0.09,decrease,10.09,342379.7,4,2,24,1,0.0,11.9,0.0,104.54,13.42,5,6,0.83,0.75,0.0,0.63,medium
test_2026_q2,lightgbm,2026-04-14,3,2026-04-14 15:00:00+00:00,2026-04-14 16:00:00+00:00,1,0.09,decrease,10.78,346242.1,3,3,24,5,0.15,46.9,0.64,69.53,12.79,4,6,0.67,0.5,0.02,0.46,low
test_2026_q2,lightgbm,2026-04-14,4,2026-04-14 14:00:00+00:00,2026-04-14 15:00:00+00:00,1,0.11,decrease,9.56,319657.0,6,1,24,2,0.0,0.0,0.5,116.43,12.92,6,6,1.0,0.25,0.02,0.47,low
test_2026_q2,lightgbm,2026-04-14,5,2026-04-14 10:00:00+00:00,2026-04-14 11:00:00+00:00,1,0.13,decrease,12.07,429641.8,2,6,24,6,0.2,22.32,3.43,94.12,9.99,5,6,0.83,0.0,0.02,0.3,low
test_2026_q2,lightgbm,2026-04-15,1,2026-04-15 12:00:00+00:00,2026-04-15 13:00:00+00:00,1,0.02,decrease,7.48,258334.5,1,2,24,1,0.0,0.0,0.56,84.15,8.53,6,6,1.0,1.0,0.05,0.81,high
test_2026_q2,lightgbm,2026-04-15,2,2026-04-15 11:00:00+00:00,2026-04-15 12:00:00+00:00,1,0.07,decrease,7.44,254103.4,4,1,24,2,0.02,0.0,0.0,84.14,9.09,6,6,1.0,0.75,0.02,0.69,medium
test_2026_q2,lightgbm,2026-04-15,3,2026-04-15 10:00:00+00:00,2026-04-15 11:00:00+00:00,1,0.09,decrease,7.73,266926.6,3,3,24,4,0.09,6.7,0.01,77.44,9.08,5,6,0.83,0.5,0.0,0.52,medium
test_2026_q2,lightgbm,2026-04-15,4,2026-04-15 13:00:00+00:00,2026-04-15 14:00:00+00:00,1,0.09,decrease,8.2,270249.5,2,4,24,3,0.07,0.0,1.48,84.15,7.61,6,6,1.0,0.25,0.12,0.49,low
test_2026_q2,lightgbm,2026-04-15,5,2026-04-15 14:00:00+00:00,2026-04-15 15:00:00+00:00,1,0.2,increase,9.18,294238.4,5,6,24,6,0.13,0.0,3.52,84.15,5.58,6,6,1.0,0.0,0.02,0.35,low
test_2026_q2,lightgbm,2026-04-16,1,2026-04-16 10:00:00+00:00,2026-04-16 11:00:00+00:00,1,0.04,decrease,7.3,245583.3,3,1,24,4,0.13,10.38,0.01,70.94,11.12,6,6,1.0,1.0,0.0,0.8,high
test_2026_q2,lightgbm,2026-04-16,2,2026-04-16 12:00:00+00:00,2026-04-16 13:00:00+00:00,1,0.04,increase,7.73,258107.5,1,3,24,2,0.09,0.0,0.24,81.31,10.89,6,6,1.0,0.75,0.05,0.7,medium
test_2026_q2,lightgbm,2026-04-16,3,2026-04-16 13:00:00+00:00,2026-04-16 14:00:00+00:00,1,0.09,increase,8.19,267361.4,2,4,24,5,0.13,0.01,0.43,81.3,10.7,6,6,1.0,0.5,0.02,0.58,medium
test_2026_q2,lightgbm,2026-04-16,4,2026-04-16 11:00:00+00:00,2026-04-16 12:00:00+00:00,1,0.11,increase,7.61,253387.2,5,2,24,1,0.0,0.0,0.0,81.31,11.13,6,6,1.0,0.25,0.05,0.47,low
test_2026_q2,lightgbm,2026-04-16,5,2026-04-16 14:00:00+00:00,2026-04-16 15:00:00+00:00,1,0.15,increase,8.42,270748.7,4,5,24,6,0.17,0.01,1.49,81.3,9.64,5,6,0.83,0.0,0.09,0.31,low
test_2026_q2,lightgbm,2026-04-17,1,2026-04-17 12:00:00+00:00,2026-04-17 13:00:00+00:00,1,0.02,decrease,7.54,246736.2,1,2,24,2,0.04,0.0,0.07,112.53,3.49,6,6,1.0,1.0,0.02,0.8,high
test_2026_q2,lightgbm,2026-04-17,2,2026-04-17 11:00:00+00:00,2026-04-17 12:00:00+00:00,1,0.04,increase,7.47,247795.4,3,1,24,1,0.0,0.0,0.0,112.53,3.56,6,6,1.0,0.75,0.02,0.69,medium
test_2026_q2,lightgbm,2026-04-17,3,2026-04-17 10:00:00+00:00,2026-04-17 11:00:00+00:00,1,0.07,decrease,7.6,254997.0,2,3,24,4,0.15,5.52,0.11,107.01,3.45,6,6,1.0,0.5,0.07,0.59,medium
test_2026_q2,lightgbm,2026-04-17,4,2026-04-17 13:00:00+00:00,2026-04-17 14:00:00+00:00,1,0.13,increase,7.71,252705.8,4,4,24,3,0.11,0.0,0.38,112.53,3.18,6,6,1.0,0.25,0.05,0.47,low
test_2026_q2,lightgbm,2026-04-17,5,2026-04-17 14:00:00+00:00,2026-04-17 15:00:00+00:00,1,0.17,increase,7.98,258592.2,5,5,24,5,0.15,0.0,0.67,112.53,2.89,5,6,0.83,0.0,0.07,0.31,low
test_2026_q2,lightgbm,2026-04-18,1,2026-04-18 09:00:00+00:00,2026-04-18 10:00:00+00:00,1,0.2,decrease,8.74,254945.0,4,7,24,9,0.17,1.38,1.52,83.98,0.07,5,6,0.83,1.0,0.03,0.75,medium
test_2026_q2,lightgbm,2026-04-18,2,2026-04-18 08:00:00+00:00,2026-04-18 09:00:00+00:00,1,0.22,decrease,8.42,255154.1,7,5,24,6,0.11,3.86,1.13,81.5,0.45,5,6,0.83,0.75,0.0,0.63,medium
test_2026_q2,lightgbm,2026-04-18,3,2026-04-18 23:00:00+00:00,2026-04-19 00:00:00+00:00,1,0.22,decrease,7.87,232200.7,11,1,24,3,0.07,62.54,0.07,22.82,1.51,5,6,0.83,0.5,0.06,0.53,medium
test_2026_q2,lightgbm,2026-04-18,4,2026-04-18 10:00:00+00:00,2026-04-18 11:00:00+00:00,1,0.26,decrease,9.21,255850.9,1,13,24,11,0.24,1.04,1.61,84.32,-0.03,6,6,1.0,0.25,0.03,0.47,low
test_2026_q2,lightgbm,2026-04-18,5,2026-04-18 13:00:00+00:00,2026-04-18 14:00:00+00:00,1,0.28,decrease,9.11,252203.7,5,10,24,2,0.07,0.97,1.37,84.39,0.21,2,6,0.33,0.0,0.03,0.12,low
test_2026_q2,lightgbm,2026-04-19,1,2026-04-19 10:00:00+00:00,2026-04-19 11:00:00+00:00,1,0.22,decrease,8.11,228552.2,4,8,24,3,0.02,4.27,0.79,51.52,-0.07,5,6,0.83,1.0,0.09,0.76,high
test_2026_q2,lightgbm,2026-04-19,2,2026-04-19 09:00:00+00:00,2026-04-19 10:00:00+00:00,1,0.28,decrease,8.21,227648.1,3,12,24,2,0.02,4.27,0.82,51.52,-0.1,5,6,0.83,0.75,0.03,0.64,medium
test_2026_q2,lightgbm,2026-04-19,3,2026-04-19 07:00:00+00:00,2026-04-19 08:00:00+00:00,1,0.3,decrease,8.09,230187.7,9,7,24,8,0.13,6.66,0.95,49.13,-0.23,4,6,0.67,0.5,0.0,0.46,low
test_2026_q2,lightgbm,2026-04-19,4,2026-04-19 08:00:00+00:00,2026-04-19 09:00:00+00:00,1,0.3,decrease,8.12,228035.8,6,10,24,1,0.0,4.27,0.91,51.52,-0.19,5,6,0.83,0.25,0.0,0.4,low
test_2026_q2,lightgbm,2026-04-19,5,2026-04-19 11:00:00+00:00,2026-04-19 12:00:00+00:00,1,0.3,decrease,8.16,230914.8,5,11,24,6,0.07,3.43,0.98,52.36,-0.26,4,6,0.67,0.0,0.03,0.24,low
test_2026_q2,lightgbm,2026-04-20,1,2026-04-20 10:00:00+00:00,2026-04-20 11:00:00+00:00,1,0.07,increase,6.89,236493.8,4,1,24,2,0.04,0.15,0.05,25.08,0.89,6,6,1.0,1.0,0.02,0.8,high
test_2026_q2,lightgbm,2026-04-20,2,2026-04-20 12:00:00+00:00,2026-04-20 13:00:00+00:00,1,0.09,increase,7.24,243011.9,1,5,24,3,0.04,0.0,0.54,25.23,0.4,3,6,0.5,0.75,0.02,0.52,medium
test_2026_q2,lightgbm,2026-04-20,3,2026-04-20 08:00:00+00:00,2026-04-20 09:00:00+00:00,1,0.11,increase,7.18,244248.5,3,4,24,7,0.13,4.41,0.31,20.82,0.64,6,6,1.0,0.5,0.0,0.57,medium
test_2026_q2,lightgbm,2026-04-20,4,2026-04-20 11:00:00+00:00,2026-04-20 12:00:00+00:00,1,0.11,increase,6.92,235372.4,5,2,24,4,0.07,0.0,0.37,25.23,0.57,4,6,0.67,0.25,0.08,0.36,low
test_2026_q2,lightgbm,2026-04-20,5,2026-04-20 09:00:00+00:00,2026-04-20 10:00:00+00:00,1,0.17,increase,7.17,240864.9,7,3,24,1,0.0,0.14,0.0,25.09,0.94,6,6,1.0,0.0,0.0,0.35,low
test_2026_q2,lightgbm,2026-04-21,1,2026-04-21 09:00:00+00:00,2026-04-21 10:00:00+00:00,1,0.07,decrease,7.59,271853.9,4,1,24,4,0.07,0.1,0.26,19.24,0.21,6,6,1.0,1.0,0.0,0.8,high
test_2026_q2,lightgbm,2026-04-21,2,2026-04-21 10:00:00+00:00,2026-04-21 11:00:00+00:00,1,0.07,decrease,7.76,270196.7,3,2,24,1,0.0,0.1,0.12,19.24,0.36,6,6,1.0,0.75,0.05,0.7,medium
test_2026_q2,lightgbm,2026-04-21,3,2026-04-21 11:00:00+00:00,2026-04-21 12:00:00+00:00,1,0.11,decrease,7.96,270383.7,2,5,24,5,0.07,0.04,0.63,19.3,-0.16,6,6,1.0,0.5,0.11,0.6,medium
test_2026_q2,lightgbm,2026-04-21,4,2026-04-21 08:00:00+00:00,2026-04-21 09:00:00+00:00,1,0.2,increase,7.79,279023.9,8,3,24,2,0.02,2.33,0.06,17.01,0.42,3,6,0.5,0.25,0.03,0.29,low
